run_id,num_tasks,checkpoint_step,prompt_source,prompt_length,n_samples,n_samples_prior,n_prompts,prompt_idx,dist/ed_vs_baseline_memorising,dist/ed_vs_baseline_generalising,dist/sw_vs_baseline_memorising,dist/sw_vs_baseline_generalising,dist/ed_vs_baseline_misspecified,dist/sw_vs_baseline_misspecified
6lgsfd41,4096,150000,generalising,8,100,0,50,27,0.7376552820205688,0.0508911626729995,0.3286023358505167,0.1243860460743204,0.0893319845199585,0.137786955587226
6lgsfd41,4096,150000,generalising,8,100,0,50,28,0.9774059057235718,0.0026609194999249,0.4265439238826458,0.0801109389323693,0.2919021844863891,0.2510802645590996
6lgsfd41,4096,150000,generalising,8,100,0,50,29,1.392176866531372,0.0434729642312778,0.4252098499901347,0.0967518792585969,0.0900299549102783,0.1248394484197215
6lgsfd41,4096,150000,generalising,8,100,0,50,30,1.6536085605621338,0.0207392953190013,0.5032350046645861,0.0870231603542613,0.0785726308822631,0.122513514339089
6lgsfd41,4096,150000,generalising,8,100,0,50,31,1.2937397956848145,0.0257470093535365,0.407658507899644,0.0890169311253363,0.0856794118881225,0.1253464799519872
6lgsfd41,4096,150000,generalising,8,100,0,50,32,0.7240345478057861,-0.0026335932703209,0.3192000365444183,0.0761372223877046,0.0232610702514648,0.0972953570388199
6lgsfd41,4096,150000,generalising,8,100,0,50,33,1.3437004089355469,-0.0167418154730614,0.4381591618317443,0.0653222349636697,0.2198983430862426,0.1823340740063422
6lgsfd41,4096,150000,generalising,8,100,0,50,34,1.3291101455688477,0.1176266825310097,0.4919459609377178,0.1593563383386505,0.4041918516159057,0.2846197502607714
6lgsfd41,4096,150000,generalising,8,100,0,50,35,1.1231584548950195,0.0207281767294618,0.4008276570438488,0.1020543340519657,0.1090658903121948,0.1554435760582931
6lgsfd41,4096,150000,generalising,8,100,0,50,36,2.8567497730255127,-0.0017305923260408,0.6650150420188504,0.0680319882495116,0.0392918586730957,0.1217340745778997
6lgsfd41,4096,150000,generalising,8,100,0,50,37,0.8135780096054077,0.021590080305315,0.3372834391567093,0.0970188545035678,0.1203275918960571,0.1673942173832698
6lgsfd41,4096,150000,generalising,8,100,0,50,38,1.3880374431610107,0.0171194758477915,0.3944574978761928,0.0873340403566052,0.0193428993225097,0.0939616600264364
6lgsfd41,4096,150000,generalising,8,100,0,50,39,1.140381932258606,-0.0032255002762537,0.409638803591383,0.0749628226348728,0.0678908824920654,0.1201482402855324
6lgsfd41,4096,150000,generalising,8,100,0,50,40,2.694462537765503,0.3611920844541387,0.714864579912828,0.2781026564804399,0.3758131265640259,0.2897967841906089
6lgsfd41,4096,150000,generalising,8,100,0,50,41,1.8450568914413452,0.0541211456871166,0.4765125014463202,0.1088484179899262,0.0737496614456176,0.1267013450784616
6lgsfd41,4096,150000,generalising,8,100,0,50,42,2.725429058074951,0.0991957392838074,0.6097860093594876,0.1255168147424424,0.0878090858459472,0.1409341071954786
6lgsfd41,4096,150000,generalising,8,100,0,50,43,1.14913809299469,0.0061261122414031,0.3961183563062209,0.0813284342034319,0.0250884294509887,0.0934910340278923
6lgsfd41,4096,150000,generalising,8,100,0,50,44,1.7095274925231934,-0.0013189131923498,0.4617265444136296,0.0538392115165778,0.052827775478363,0.0877480602548719
6lgsfd41,4096,150000,generalising,8,100,0,50,45,1.122502326965332,0.0469596594579935,0.354339570062204,0.1045143551474869,0.0781391859054565,0.11531668455007
6lgsfd41,4096,150000,generalising,8,100,0,50,46,2.0646862983703613,0.0817900179873423,0.5391619675322595,0.1310030257921097,0.0742630958557128,0.1266637900440694
6lgsfd41,4096,150000,generalising,8,100,0,50,47,3.6678121089935303,0.0912714365859834,0.7364989276686871,0.1411230687107734,0.2053513526916504,0.2129765691130037
6lgsfd41,4096,150000,generalising,8,100,0,50,48,3.2256836891174316,0.0291653629561123,0.6180969505698696,0.0935890192393277,0.0345231294631958,0.0973925285456859
6lgsfd41,4096,150000,generalising,8,100,0,50,49,3.1661126613616943,0.6592745873876986,0.6262519040499802,0.3190396593529561,0.5971364974975586,0.2974929685721348
6lgsfd41,4096,150000,memorising,8,100,0,50,0,1.5033296346664429,0.065393168870018,0.4781344664583754,0.1327921300284818,0.0983718633651733,0.1502299258015465
6lgsfd41,4096,150000,memorising,8,100,0,50,1,0.7216219902038574,0.0408564051568705,0.3354627954300879,0.1049462974230771,0.1159921884536743,0.1341418855398358
6lgsfd41,4096,150000,memorising,8,100,0,50,2,0.7815885543823242,0.0222058808214049,0.3261497240417977,0.0821575407925866,0.2171375751495361,0.193070197010433
6lgsfd41,4096,150000,memorising,8,100,0,50,3,1.678840398788452,0.2653607860045111,0.4446367949769572,0.1944816155205708,0.2120096683502197,0.1703776739871405
6lgsfd41,4096,150000,memorising,8,100,0,50,4,0.303999125957489,0.0258484564467345,0.2228460673879743,0.0955478029458728,0.0742841958999633,0.1348394782115475
6lgsfd41,4096,150000,memorising,8,100,0,50,5,1.3601760864257812,0.0072724919824749,0.404513053910523,0.0879194092809673,0.0569349527359008,0.1272238277433146
6lgsfd41,4096,150000,memorising,8,100,0,50,6,1.8075388669967651,0.0420288754000175,0.4625777681031363,0.108094554843219,0.1619253158569336,0.1411813777216319
6lgsfd41,4096,150000,memorising,8,100,0,50,7,2.278076648712158,-0.0050188570395184,0.5723771871473403,0.0735247520056399,0.0742630958557128,0.1309443538102826
6lgsfd41,4096,150000,memorising,8,100,0,50,8,1.267493724822998,0.0766375624758601,0.3945630577730427,0.1271500611665501,0.1380088329315185,0.1489322220077327
6lgsfd41,4096,150000,memorising,8,100,0,50,9,0.8647520542144775,0.0161061282683601,0.4106501047477948,0.1035022052760118,0.1157596111297607,0.1999040742937609
6lgsfd41,4096,150000,memorising,8,100,0,50,10,1.4000093936920166,0.0094443598172486,0.409927581453945,0.0803059415626009,0.2225391864776611,0.1829532401193605
6lgsfd41,4096,150000,memorising,8,100,0,50,11,1.1042143106460571,-0.0053248981032154,0.3469885564352629,0.0602457092155086,0.078346848487854,0.1126461881071009
6lgsfd41,4096,150000,memorising,8,100,0,50,12,1.0710333585739136,-0.0023877007512658,0.3877341224332513,0.0724329933300497,0.0873942375183105,0.1256767906730065
6lgsfd41,4096,150000,memorising,8,100,0,50,13,0.6671544313430786,0.0002561736543205,0.3055542463416973,0.0647423175194275,0.0661967992782592,0.1093561887270147
6lgsfd41,4096,150000,memorising,8,100,0,50,14,0.8838380575180054,0.046314698220697,0.355589159328926,0.1191351322218911,0.2396895885467529,0.1954818959561884
6lgsfd41,4096,150000,memorising,8,100,0,50,15,1.0574499368667605,0.0839879098616316,0.3739519871388165,0.128393430044603,0.1281651258468628,0.1557058402196304
6lgsfd41,4096,150000,memorising,8,100,0,50,16,1.0439380407333374,-0.000711513349566,0.3917488146118398,0.0722344280128185,0.041688323020935,0.1156104164164643
6lgsfd41,4096,150000,memorising,8,100,0,50,17,1.0669317245483398,0.1032561159919323,0.3862195715959713,0.136028237371853,0.1055992841720581,0.1404547927316848
6lgsfd41,4096,150000,memorising,8,100,0,50,18,1.8220975399017336,0.0468738309974692,0.5076840218323474,0.1257802178884948,0.4342541694641113,0.3096349505577023
6lgsfd41,4096,150000,memorising,8,100,0,50,19,1.314227819442749,0.0191507356573665,0.3763300123143993,0.0821163496302203,0.3315284252166748,0.2077211936887602
6lgsfd41,4096,150000,memorising,8,100,0,50,20,0.4902999401092529,0.0560915897265734,0.2993229918989208,0.1269140529378479,0.0373642444610595,0.1281442430440944
6lgsfd41,4096,150000,memorising,8,100,0,50,21,0.558373749256134,0.0873852183913983,0.2681626383529073,0.1306553068869974,0.1779004335403442,0.167917888217018
6lgsfd41,4096,150000,memorising,8,100,0,50,22,1.9275912046432495,0.0372832108107799,0.5250931020466258,0.1138052870117045,0.1713809967041015,0.1685155826724661
6lgsfd41,4096,150000,memorising,8,100,0,50,23,3.62682580947876,0.2453901679079144,0.7823968235951329,0.2162129846006752,0.134806752204895,0.1711039909188453
6lgsfd41,4096,150000,memorising,8,100,0,50,24,3.1740264892578125,0.2609302485310349,0.6712175012762625,0.2240772338985084,0.2826311588287353,0.2173704508176099
6lgsfd41,4096,150000,memorising,8,100,0,50,25,0.9680198431015016,0.0194290012760707,0.3460136791200433,0.0852495924612648,0.2757707834243774,0.1988565087075223
6lgsfd41,4096,150000,memorising,8,100,0,50,26,1.0585492849349976,0.0320661554999315,0.3850588686359201,0.1032466773952926,0.1096657514572143,0.1475089846034207
6lgsfd41,4096,150000,memorising,8,100,0,50,27,0.9504704475402832,0.0625450215309493,0.3852065121315174,0.1403152104210235,0.4661473035812378,0.3078383895882317
6lgsfd41,4096,150000,memorising,8,100,0,50,28,0.4398666620254516,0.0047633599663454,0.2776001127124894,0.0775122235124121,0.0875598192214965,0.1339301488964129
6lgsfd41,4096,150000,memorising,8,100,0,50,29,0.8324494957923889,0.0021142118406782,0.3099027150613736,0.0703659974086223,0.0134921073913574,0.0727087176423078
6lgsfd41,4096,150000,memorising,8,100,0,50,30,1.008897304534912,-0.003122904751271,0.3752150128616062,0.0689933915605479,0.1724717617034912,0.1921763251652009
6lgsfd41,4096,150000,memorising,8,100,0,50,31,1.4029858112335205,0.0080103206483315,0.4128168851543324,0.081108176119212,0.0541839599609375,0.1141958392539447
6lgsfd41,4096,150000,memorising,8,100,0,50,32,1.5476402044296265,0.0019774502549274,0.4860971512815439,0.0834014653645802,0.0431218147277832,0.1197615015503227
6lgsfd41,4096,150000,memorising,8,100,0,50,33,3.0748162269592285,0.0829214281715178,0.6464302670540669,0.1550175641385328,0.0630415678024292,0.1346098270043939
6lgsfd41,4096,150000,memorising,8,100,0,50,34,0.3724288940429687,0.062029142792549,0.2508922898273035,0.1302440371388002,0.1443897485733032,0.1770643898406994
6lgsfd41,4096,150000,memorising,8,100,0,50,35,0.6534560322761536,0.0001128401948793,0.3162154902439637,0.0740353009426626,0.0066502094268798,0.0860097297483335
6lgsfd41,4096,150000,memorising,8,100,0,50,36,1.700240135192871,0.0467900443220605,0.491393927639166,0.1237106842272231,0.1791129112243652,0.1935794038405842
6lgsfd41,4096,150000,memorising,8,100,0,50,37,1.6309672594070437,0.0903956999497586,0.4743924600101302,0.1566976035392408,0.0808446407318115,0.1513261135399184
6lgsfd41,4096,150000,memorising,8,100,0,50,38,1.4508848190307615,-0.0050908348062288,0.4281278242056756,0.0618012578896179,0.0427139997482299,0.1196530787671259
6lgsfd41,4096,150000,memorising,8,100,0,50,39,3.055216073989868,0.1346954979170189,0.6843839816154932,0.1760090859522614,0.5106716156005859,0.3414937964925851
6lgsfd41,4096,150000,memorising,8,100,0,50,40,1.949687123298645,0.04532836107794,0.5630297389110518,0.1269297835139856,0.1228240728378295,0.1563825165165062
6lgsfd41,4096,150000,memorising,8,100,0,50,41,0.7354613542556763,0.0049246854846611,0.3117091493581421,0.0751217207335994,0.0324980020523071,0.0982944319211663
6lgsfd41,4096,150000,memorising,8,100,0,50,42,1.9946174621582031,0.1755066439228931,0.5039044329763344,0.1798660305236037,0.2618074417114258,0.2038863178447127
6lgsfd41,4096,150000,memorising,8,100,0,50,43,4.168327331542969,0.0276739660949398,0.8796065827128959,0.1058593940419221,0.0770413875579834,0.1561870317704252
6lgsfd41,4096,150000,memorising,8,100,0,50,44,0.7384788990020752,0.1894914401021181,0.2804731039576315,0.1581728395707506,0.2217515707015991,0.1764388107971175
6lgsfd41,4096,150000,memorising,8,100,0,50,45,0.9682470560073853,0.0385582559984023,0.3444590298798159,0.0929632712331142,0.0609079599380493,0.1214909719248116
6lgsfd41,4096,150000,memorising,8,100,0,50,46,0.8409146070480347,0.0792210742970656,0.3097077596741049,0.1248991882558343,0.0119973421096801,0.0730382891043375
6lgsfd41,4096,150000,memorising,8,100,0,50,47,1.2546848058700562,0.0295341175017638,0.4312875166173658,0.1034733893966344,0.083429217338562,0.1365229360959531
6lgsfd41,4096,150000,memorising,8,100,0,50,48,1.1434861421585083,0.0085664226840933,0.3591821891225472,0.0714192813380467,0.0882779359817504,0.1121879264768716
6lgsfd41,4096,150000,memorising,8,100,0,50,49,1.274176836013794,0.1277449889594306,0.397686785706927,0.1463566523280219,0.2852126359939575,0.2247026369533027
9mdtbwhu,64,150000,,0,0,3000,0,0,0.0200028419494628,0.0673040920275593,0.0959106320666303,0.1824052651171387,0.0576204684790995,0.1717268152246635
9mdtbwhu,64,150000,generalising,8,100,0,50,0,1.3734886646270752,0.6832249891234956,0.45658231244274,0.3932028054002153,0.7255598306655884,0.4288857786790785
9mdtbwhu,64,150000,generalising,8,100,0,50,1,0.2923262119293213,0.642274012026705,0.1240283029916648,0.3089257751770388,0.6977095603942871,0.2849667714332541
9mdtbwhu,64,150000,generalising,8,100,0,50,2,3.880263805389404,1.9908561754414076,0.7390110863386233,0.6221183359059472,2.173694133758545,0.6612802361290601
9mdtbwhu,64,150000,generalising,8,100,0,50,3,1.994403600692749,0.9274897295387116,0.4320686762315815,0.3371255466468616,0.9125977754592896,0.3309817810710461
9mdtbwhu,64,150000,generalising,8,100,0,50,4,2.35990047454834,0.4518020604751391,0.6662773562398989,0.3220661985727593,0.3890693187713623,0.2902695408767386
9mdtbwhu,64,150000,generalising,8,100,0,50,5,2.783890724182129,0.9070886129201656,0.6564382465491286,0.3768338048882285,0.8154407739639282,0.3731966784994098
9mdtbwhu,64,150000,generalising,8,100,0,50,6,0.7836669683456421,0.5986298395049665,0.2671197624700415,0.2851621772532396,0.7765952348709106,0.2970381410234936
9mdtbwhu,64,150000,generalising,8,100,0,50,7,2.447805404663086,1.024061748860033,0.4470837319550255,0.4049010238578459,1.1201931238174438,0.4622545648374841
9mdtbwhu,64,150000,generalising,8,100,0,50,8,0.5101515054702759,0.8527117090509375,0.1614176528331941,0.3665809292563824,0.7115770578384399,0.3069988233028503
9mdtbwhu,64,150000,generalising,8,100,0,50,9,2.141059160232544,0.735126806868954,0.6551911374004302,0.3638430525767191,0.6344839334487915,0.3449300180042028
9mdtbwhu,64,150000,generalising,8,100,0,50,10,0.6536416411399841,3.1572226415826483,0.1471006550940481,0.7174001950216748,2.9223968982696533,0.7225722256537569
9mdtbwhu,64,150000,generalising,8,100,0,50,11,3.3981566429138184,0.8718922528271136,0.6059377641695862,0.3406128019086603,0.8567090034484863,0.3094874349257888
9mdtbwhu,64,150000,generalising,8,100,0,50,12,1.3863933086395264,0.9203724738543032,0.4091895606277998,0.4024468871137603,0.9510817527770996,0.4185470313765082
9mdtbwhu,64,150000,generalising,8,100,0,50,13,1.6132638454437256,1.1782005065505368,0.4198281207296807,0.3945982161946966,0.848058819770813,0.3188839464161024
9mdtbwhu,64,150000,generalising,8,100,0,50,14,2.763155221939087,2.8652495268255462,0.549426100548785,0.750658759427002,3.245948553085327,0.8025955392615135
9mdtbwhu,64,150000,generalising,8,100,0,50,15,1.17588210105896,3.1291839989144563,0.2345763444327041,0.7821305679140523,3.4826645851135254,0.8583407912664014
9mdtbwhu,64,150000,generalising,8,100,0,50,16,3.2214455604553223,3.74611681923096,0.5623320015202488,0.8081165587120193,4.003664016723633,0.9135705248597974
9mdtbwhu,64,150000,generalising,8,100,0,50,17,5.302253723144531,0.7685710591508335,0.9455239718498046,0.3163127745748223,0.6459389925003052,0.2777461536592027
9mdtbwhu,64,150000,generalising,8,100,0,50,18,6.871312618255615,2.5504755877975875,1.2459670848758286,0.7246578163429934,2.6696553230285645,0.6953622506246119
9mdtbwhu,64,150000,generalising,8,100,0,50,19,0.660526692867279,2.145586311595886,0.1587055451044931,0.5881250811890031,1.9579983949661257,0.5508518363161209
9mdtbwhu,64,150000,generalising,8,100,0,50,20,0.5857216119766235,1.1423829344128569,0.2387980904237154,0.4287658692700222,0.820831298828125,0.3237059448737803
9mdtbwhu,64,150000,generalising,8,100,0,50,21,3.902031421661377,2.8266115847880853,0.6852302365622944,0.67794590794692,2.804217576980591,0.6591222271471346
9mdtbwhu,64,150000,generalising,8,100,0,50,22,3.800065517425537,1.22592137046797,0.972075171635878,0.5267550099160115,1.0519373416900637,0.4782825731595568
9mdtbwhu,64,150000,generalising,8,100,0,50,23,2.849447727203369,0.2587669855283019,0.731520602475472,0.2367092711448989,0.3471451997756958,0.2518468287379569
9mdtbwhu,64,150000,generalising,8,100,0,50,24,1.560539960861206,1.452053673061939,0.4605896646120762,0.4976981854136692,1.4318052530288696,0.4729693106801962
9mdtbwhu,64,150000,generalising,8,100,0,50,25,1.0006933212280271,3.046440313348559,0.2214500465225009,0.6670757495470859,3.0057666301727295,0.6738049570147586
9mdtbwhu,64,150000,generalising,8,100,0,50,26,4.385062217712402,2.075283668143541,0.7969225627507582,0.6091537391267906,1.9869555234909055,0.592020177438017
9mdtbwhu,64,150000,generalising,8,100,0,50,27,1.9444892406463623,0.8169603893943518,0.5821835855599768,0.3587109173468814,0.8385617733001709,0.3696228994592601
9mdtbwhu,64,150000,generalising,8,100,0,50,28,1.1269761323928833,0.8828212717433237,0.4557133167493347,0.4172881060083318,0.5584026575088501,0.344515133460149
9mdtbwhu,64,150000,generalising,8,100,0,50,29,5.456632614135742,0.9194575115844016,0.8923117491087607,0.3633498756437941,1.2881808280944824,0.431111905179723
9mdtbwhu,64,150000,generalising,8,100,0,50,30,2.809779167175293,2.742305725191702,0.4969145336279851,0.7199291579292232,2.5368943214416504,0.6664563936412874
9mdtbwhu,64,150000,generalising,8,100,0,50,31,0.8714009523391724,0.7137317225634443,0.3195154718856526,0.3376787892127323,0.8571481704711914,0.3597261861672657
9mdtbwhu,64,150000,generalising,8,100,0,50,32,2.747230529785156,0.4449754530619909,0.5397103843617674,0.2727072124934377,0.3988418579101562,0.2815390168962283
9mdtbwhu,64,150000,generalising,8,100,0,50,33,1.110836148262024,1.1276966784390332,0.3662320742165901,0.5274406462279083,1.3367149829864502,0.5568430655741057
9mdtbwhu,64,150000,generalising,8,100,0,50,34,2.0997114181518555,1.4899813759855614,0.6407467415289257,0.5155066841018884,2.013840675354004,0.6177225888491897
9mdtbwhu,64,150000,generalising,8,100,0,50,35,3.192080020904541,0.6189571035710886,0.6292611771346971,0.322048876736309,0.7158753871917725,0.3284497978468731
9mdtbwhu,64,150000,generalising,8,100,0,50,36,0.4216988086700439,1.7289538890114238,0.1701749762485818,0.5204619412744603,1.8621339797973633,0.5577842315547891
9mdtbwhu,64,150000,generalising,8,100,0,50,37,0.7318747043609619,1.163365647929529,0.2259160913263572,0.4227849914779053,1.2852104902267456,0.4165135952061105
9mdtbwhu,64,150000,generalising,8,100,0,50,38,1.9147453308105469,1.1673709970187978,0.6049671274932692,0.4622422304425196,0.7623775005340576,0.3709876956392399
9mdtbwhu,64,150000,generalising,8,100,0,50,39,0.5453782081604004,0.5449274032342852,0.2595594838131604,0.3241933810935859,0.5356932878494263,0.2963710561398271
9mdtbwhu,64,150000,generalising,8,100,0,50,40,4.8274030685424805,3.46673045567507,0.7835567890874412,0.8492541694152405,3.357346534729004,0.8445316864886148
9mdtbwhu,64,150000,generalising,8,100,0,50,41,7.483857154846191,4.201260006642933,1.1494704073758242,0.8537790162098535,3.987596035003662,0.831821371058373
9mdtbwhu,64,150000,generalising,8,100,0,50,42,1.5154750347137451,1.0162768731378766,0.3340574950553755,0.3452404045642797,1.1317933797836304,0.3889998386494672
9mdtbwhu,64,150000,generalising,8,100,0,50,43,1.078183650970459,0.3231586970169653,0.369147598010684,0.2562069698827033,0.283617615699768,0.2310988936878088
9mdtbwhu,64,150000,generalising,8,100,0,50,44,0.6337761878967285,1.2290672217265832,0.273250601520789,0.450191386084353,1.427825689315796,0.4656189538142074
9mdtbwhu,64,150000,generalising,8,100,0,50,45,4.190819263458252,2.0190012710053464,0.9205062708316888,0.6839947108331259,1.98608136177063,0.6578332644919966
9mdtbwhu,64,150000,generalising,8,100,0,50,46,1.4145585298538208,1.3613039605255597,0.4211983508698108,0.5029624899326227,1.5072771310806274,0.5109317085758148
9mdtbwhu,64,150000,generalising,8,100,0,50,47,2.331688642501831,4.15915782626721,0.3961674932876063,0.8780925211707569,3.8677878379821777,0.9461182814158868
9mdtbwhu,64,150000,generalising,8,100,0,50,48,0.429287850856781,1.3601012526619278,0.1741036650310829,0.4164279631236266,1.5965975522994995,0.4871618004155519
9mdtbwhu,64,150000,generalising,8,100,0,50,49,0.7877297401428223,3.8380869336828183,0.167641397202527,0.8197023872680707,3.6512725353240967,0.8270053163907946
9mdtbwhu,64,150000,memorising,8,100,0,50,0,2.3424081802368164,1.2064140150528428,0.4598889468744705,0.417254928089007,1.2232846021652222,0.3961621253451869
9mdtbwhu,64,150000,memorising,8,100,0,50,1,0.4837945699691772,0.3162468604200583,0.2598111583490477,0.2100322158108015,0.4899176359176636,0.2477061890026065
9mdtbwhu,64,150000,memorising,8,100,0,50,2,0.2111292481422424,0.6091432562333661,0.0932429694569196,0.2772718820097276,1.0118281841278076,0.3539844344444159
9mdtbwhu,64,150000,memorising,8,100,0,50,3,0.6455605030059814,0.587639211949962,0.3125767135824226,0.2663681874375753,0.7386661767959595,0.3136491248239687
9mdtbwhu,64,150000,memorising,8,100,0,50,4,0.6664904356002808,0.4243918800845541,0.3009171444453116,0.2779786044577592,0.5223978757858276,0.3045899847175075
9mdtbwhu,64,150000,memorising,8,100,0,50,5,0.188241422176361,0.6595218663110434,0.0958310781964123,0.3294292100816907,0.8293403387069702,0.3455875316966715
9mdtbwhu,64,150000,memorising,8,100,0,50,6,0.3891173601150512,0.8455373246488824,0.2013932985447299,0.3245381368575367,0.976565718650818,0.3633458915565368
9mdtbwhu,64,150000,memorising,8,100,0,50,7,2.2116708755493164,1.1291120527854157,0.5632345245364294,0.4287044138586723,1.2930456399917605,0.4518875376961122
9mdtbwhu,64,150000,memorising,8,100,0,50,8,0.8492276668548584,0.3812551726458451,0.3251758193699629,0.2655362982305197,0.2723420858383178,0.2084771118254522
9mdtbwhu,64,150000,memorising,8,100,0,50,9,0.1354204714298248,0.6475813607246101,0.0665789318295713,0.3807443633473394,0.6477235555648804,0.3849266272512867
9mdtbwhu,64,150000,memorising,8,100,0,50,10,0.2514075040817261,1.3312023214693147,0.0961716440745584,0.3967117017247938,1.8297717571258545,0.4381166906898759
9mdtbwhu,64,150000,memorising,8,100,0,50,11,0.1559838652610778,1.8159647221119095,0.0651369580227175,0.4548149741636293,1.2038601636886597,0.3267444378624149
9mdtbwhu,64,150000,memorising,8,100,0,50,12,0.5308153629302979,0.2595865367971477,0.2256915205102178,0.2229160487486901,0.1465709209442138,0.1534254225436847
9mdtbwhu,64,150000,memorising,8,100,0,50,13,0.159401535987854,0.8183297100794147,0.0662920296966624,0.3298525900279556,0.8465080261230469,0.3522680498245896
9mdtbwhu,64,150000,memorising,8,100,0,50,14,0.1891331076622009,1.767071282186867,0.0987095992446059,0.4989092396010401,2.029510021209717,0.5142770129188765
9mdtbwhu,64,150000,memorising,8,100,0,50,15,2.164550304412842,1.0122300671332152,0.5519835174333299,0.43688439176793,1.045228362083435,0.4341861039323382
9mdtbwhu,64,150000,memorising,8,100,0,50,16,0.246242344379425,0.6175357875104499,0.1044231275750768,0.3209295701309078,0.6000642776489258,0.235783896582235
9mdtbwhu,64,150000,memorising,8,100,0,50,17,0.1748651564121246,1.0355036597311176,0.0695284364625208,0.3566708314457896,0.976127862930298,0.3297282223901925
9mdtbwhu,64,150000,memorising,8,100,0,50,18,0.4758622646331787,0.3683841696858758,0.245495940889431,0.2794731492225598,0.3695781230926513,0.268030430507826
9mdtbwhu,64,150000,memorising,8,100,0,50,19,0.1780478954315185,0.4316103446070074,0.0699505118802216,0.2477064819016737,0.9510358572006226,0.2976459513050042
9mdtbwhu,64,150000,memorising,8,100,0,50,20,1.6131787300109863,0.8764961148702617,0.5304369617726968,0.4434331836696543,1.118433713912964,0.475021128861131
9mdtbwhu,64,150000,memorising,8,100,0,50,21,0.1967891454696655,0.3829585413663701,0.083836459987081,0.2237932484090259,0.4193764925003052,0.2201383320966759
9mdtbwhu,64,150000,memorising,8,100,0,50,22,0.4292236566543579,1.2946910460940455,0.2224125320517178,0.4649664425387536,1.6564652919769287,0.5536696638461466
9mdtbwhu,64,150000,memorising,8,100,0,50,23,4.861144542694092,0.5020748851495587,1.029532122828209,0.3284233111736044,0.6394188404083252,0.3728241352658011
9mdtbwhu,64,150000,memorising,8,100,0,50,24,0.2204920947551727,1.326655930668699,0.0808023776300832,0.4163562266927251,1.5291469097137451,0.4357947328316657
9mdtbwhu,64,150000,memorising,8,100,0,50,25,0.1650832593441009,0.4682194765762115,0.0690946599207686,0.2434616986497154,0.5129841566085815,0.2340736736787566
9mdtbwhu,64,150000,memorising,8,100,0,50,26,0.7674200534820557,0.3066853431653182,0.3195885867586052,0.2268006808080327,0.3789100646972656,0.2522497803118151
9mdtbwhu,64,150000,memorising,8,100,0,50,27,0.2905956506729126,0.3508348425206489,0.1715784129134125,0.236117325248044,0.6804331541061401,0.278707476007561
9mdtbwhu,64,150000,memorising,8,100,0,50,28,0.2347919940948486,0.3001333136230837,0.1377980124910996,0.2537653319830463,0.3922814130783081,0.254698172117119
9mdtbwhu,64,150000,memorising,8,100,0,50,29,0.1550584137439727,0.7890839540509555,0.0738955485218102,0.2880364062328068,0.7032409906387329,0.2572889375911414
9mdtbwhu,64,150000,memorising,8,100,0,50,30,0.48681640625,0.247143936952443,0.217544549069195,0.2174399320841326,0.6283948421478271,0.3005489060303121
9mdtbwhu,64,150000,memorising,8,100,0,50,31,0.2740774154663086,0.7088329255685428,0.1130441162961865,0.3214912297304782,0.5376996994018555,0.2807152955784612
9mdtbwhu,64,150000,memorising,8,100,0,50,32,0.6498865485191345,0.6367388781375909,0.2372917019273249,0.3226752591620746,0.6932860612869263,0.3174580345257177
9mdtbwhu,64,150000,memorising,8,100,0,50,33,0.8093640804290771,1.017595062848764,0.3242213316869258,0.4171169392649696,1.0997788906097412,0.4101547606667614
9mdtbwhu,64,150000,memorising,8,100,0,50,34,0.1842056214809417,1.6533229672543406,0.0848514371115144,0.4902771063118299,1.313781976699829,0.4704952545191433
9mdtbwhu,64,150000,memorising,8,100,0,50,35,0.1999034881591797,0.6256250431497903,0.0898420631301222,0.3134978204285905,0.6979862451553345,0.3424855399509596
9mdtbwhu,64,150000,memorising,8,100,0,50,36,0.2196252048015594,1.037997316646563,0.0955981037445184,0.4066075030946178,0.8569337129592896,0.3432344515952614
9mdtbwhu,64,150000,memorising,8,100,0,50,37,0.4643897414207458,1.0304873775830945,0.1883568488056253,0.3950914411014155,1.4561471939086914,0.4255962556469758
9mdtbwhu,64,150000,memorising,8,100,0,50,38,0.1990884840488433,1.342711308208281,0.0784991099872925,0.4129819028699066,1.6480618715286257,0.4486525286254192
9mdtbwhu,64,150000,memorising,8,100,0,50,39,1.6238808631896973,0.5239531624705105,0.4588835327707266,0.3055995423601765,0.7249345779418945,0.3599096375968066
9mdtbwhu,64,150000,memorising,8,100,0,50,40,1.6252033710479736,0.3622950828718654,0.5153774787471785,0.2595959913681436,0.3876608610153198,0.2595925668614919
9mdtbwhu,64,150000,memorising,8,100,0,50,41,0.2443279027938842,1.0009475940340269,0.1140955650400196,0.3573091319064973,1.2050291299819946,0.4002689830992562
9mdtbwhu,64,150000,memorising,8,100,0,50,42,0.1869094967842102,1.0881906707797255,0.0797726000988895,0.3717194222370277,1.5764392614364624,0.4353979935749199
9mdtbwhu,64,150000,memorising,8,100,0,50,43,0.2276243865489959,4.2280754756848395,0.084193302276196,0.9470511918837464,2.65203595161438,0.751449005731092
9mdtbwhu,64,150000,memorising,8,100,0,50,44,0.1401594281196594,1.051252456316074,0.0677105707029306,0.3085370266825014,0.9929319620132446,0.3095803868955792
9mdtbwhu,64,150000,memorising,8,100,0,50,45,0.1984391808509826,0.4155419941889684,0.0737453705894331,0.2639485037548217,0.5460054874420166,0.2852615795099643
