step,ed_vs_baseline_memorising_from_prompts_memorising,sw_vs_baseline_memorising_from_prompts_memorising,ed_vs_baseline_generalising_from_prompts_memorising,sw_vs_baseline_generalising_from_prompts_memorising,ed_vs_baseline_misspecified_from_prompts_memorising,sw_vs_baseline_misspecified_from_prompts_memorising,ed_vs_baseline_memorising_from_prompts_generalising,sw_vs_baseline_memorising_from_prompts_generalising,ed_vs_baseline_generalising_from_prompts_generalising,sw_vs_baseline_generalising_from_prompts_generalising,ed_vs_baseline_misspecified_from_prompts_generalising,sw_vs_baseline_misspecified_from_prompts_generalising,delta_vs_baseline_memorising_on_data_memorising,delta_vs_baseline_generalising_on_data_memorising,delta_vs_baseline_misspecified_on_data_memorising,delta_vs_baseline_memorising_on_data_generalising,delta_vs_baseline_generalising_on_data_generalising,delta_vs_baseline_misspecified_on_data_generalising,delta_vs_baseline_memorising_on_random,delta_vs_baseline_generalising_on_random,delta_vs_baseline_misspecified_on_random
423,2.587971704006195,0.6340306934862403,1.1471698885316939,0.44411042459054323,1.2687116646766663,0.47747834979393144,2.8870266008377077,0.6768938342988262,1.3113223400594212,0.4781908753441225,1.4142402005195618,0.5068759172446928,0.25994324684143066,0.2167511135339737,0.22443479299545288,0.502237856388092,0.3207140564918518,0.32965347170829773,0.3455874025821686,0.05849670618772507,0.05824477970600128
449,2.5514026260375977,0.6239745097120614,1.0702091672493443,0.4255875212730743,1.1973423290252685,0.4613888292676179,2.881271154880524,0.6728781656559809,1.2891816673562537,0.47331025045205505,1.3875318598747253,0.5022459631542318,0.24811360239982605,0.20336094498634338,0.21124397218227386,0.5130501389503479,0.3093472123146057,0.3182421028614044,0.34759286046028137,0.05790583789348602,0.05773049220442772
477,2.566345808506012,0.6148192422819959,1.1090731263493623,0.4270956143635612,1.237763056755066,0.46374985405789226,2.8887835717201233,0.6636948862735053,1.2629660524707815,0.4619988463782172,1.3660837864875794,0.49129075466656214,0.23536424338817596,0.19013896584510803,0.1981348842382431,0.5000439882278442,0.2961955666542053,0.3051961660385132,0.3457026481628418,0.05487963929772377,0.05475935339927673
500,2.487880516052246,0.6115221075965179,1.035720766967407,0.4160074785404567,1.1637663125991822,0.4521050951130572,2.842485589981079,0.6670853190064439,1.1977812563945807,0.45372238453822666,1.3007122468948364,0.48195838199827806,0.22823572158813477,0.18350765109062195,0.19123311340808868,0.510108470916748,0.2883206307888031,0.2970070540904999,0.3450005352497101,0.056005191057920456,0.05609454959630966
507,2.479899454116821,0.6071606349719293,1.0168956415070531,0.4107962377990091,1.14964684009552,0.44890606148992096,2.816997308731079,0.6603193573708172,1.212332270842676,0.45511305055288837,1.3197110986709595,0.48484432878960165,0.22724604606628418,0.1819894015789032,0.1898820698261261,0.5135350823402405,0.28665289282798767,0.29541975259780884,0.3471892476081848,0.0559086874127388,0.056029945611953735
538,2.369988775253296,0.5886036071889549,0.9621145862069181,0.39888962373840736,1.085227015018463,0.43480609791768854,2.815882110595703,0.6560685553540968,1.1116506913686373,0.4348892020634248,1.2136510920524597,0.46398154018773974,0.21044820547103882,0.16741636395454407,0.1750166118144989,0.5149579048156738,0.2679395377635956,0.2768903076648712,0.3438778221607208,0.055907633155584335,0.055990226566791534
571,2.2139513182640074,0.5677329178179312,0.83875915598013,0.3709992794867587,0.9653159141540527,0.40682955772011725,2.807070732116699,0.6576760770010069,1.0693692206879184,0.4250330782793167,1.1799197173118592,0.45587684925622574,0.18892619013786316,0.1459141969680786,0.15369628369808197,0.5235980153083801,0.2394140064716339,0.2483820915222168,0.35123249888420105,0.05227460712194443,0.05237523838877678
606,2.173525643348694,0.5521092519652236,0.8211157944230091,0.36365021492554656,0.9586877131462097,0.40255648769807045,2.7867676830291748,0.6454358146462927,1.049126738686395,0.41888188915421365,1.1600724577903747,0.44874662080454614,0.17230363190174103,0.12935179471969604,0.13701282441616058,0.507474422454834,0.2210640013217926,0.2297801375389099,0.35608482360839844,0.05299892649054527,0.05320087820291519
644,2.073254861831665,0.5445576952952375,0.7307786308165035,0.34415703299113415,0.8610549044609069,0.3813993622257221,2.7748529267311097,0.6483775043969017,0.9899645858224758,0.40740465299225387,1.1032201719284058,0.43954648703230637,0.16334021091461182,0.12022486329078674,0.1277504861354828,0.5265294909477234,0.2062833607196808,0.21465948224067688,0.3604641854763031,0.054416224360466,0.054875876754522324
684,2.0214455914497376,0.5281315679868082,0.7196624250877731,0.33944191613708286,0.8527059507369995,0.3773952247209806,2.7996891021728514,0.6429951733532264,0.9715699737536638,0.3983754248571666,1.084381902217865,0.42933869623545406,0.15427851676940918,0.11098691076040268,0.11844265460968018,0.5216519236564636,0.19849234819412231,0.20668348670005798,0.36199891567230225,0.05368071049451828,0.054184701293706894
726,1.9899301433563232,0.5228391495061098,0.6840317719498519,0.33099118283343776,0.8214230227470398,0.3701681756820971,2.7957229733467104,0.6387831918622462,0.9509378840899477,0.3927058476549087,1.0684897923469543,0.4257227438631241,0.14569832384586334,0.10304173082113266,0.11022116988897324,0.5187040567398071,0.19331219792366028,0.2014102339744568,0.3594336211681366,0.0524529367685318,0.05302201583981514
771,1.9815113258361816,0.5169744393748867,0.6867729100370018,0.33008581914627655,0.817852394580841,0.3676181160445146,2.8427316427230833,0.6410144690101681,0.94500377268097,0.39304665609390477,1.0605418372154236,0.4242778063394887,0.1375892609357834,0.0953156054019928,0.10261969268321991,0.5149520039558411,0.18817132711410522,0.19616177678108215,0.35543861985206604,0.05328359082341194,0.053905703127384186
818,1.8825618743896484,0.5138668133058958,0.610359128639775,0.31508115439951007,0.7409907293319702,0.3540335720106548,2.8187448501586916,0.6481982330468823,0.9039058223401004,0.3847829350088608,1.0286370277404786,0.4186146234419855,0.13176921010017395,0.08978734910488129,0.09676894545555115,0.5322293639183044,0.1778077930212021,0.18551969528198242,0.3612259328365326,0.05291510373353958,0.05370452627539635
869,1.8622681760787965,0.513507144732176,0.6009903971901944,0.3148203166054511,0.7236360049247742,0.3509779936884048,2.829541447162628,0.6505830201804765,0.8771166222197099,0.3782794262827784,0.9970023369789124,0.41088120408054585,0.1270812302827835,0.08540592342615128,0.09210871160030365,0.5328757166862488,0.17360320687294006,0.18123571574687958,0.35577192902565,0.0532948300242424,0.054122813045978546
922,1.9005735874176026,0.5036083333556056,0.6632198594543778,0.3244116634842827,0.7913975644111634,0.36163916498529064,2.8724204540252685,0.6420152298093202,0.9578349001682396,0.39167425908707143,1.0751039624214171,0.4235572923169126,0.12266595661640167,0.08031047880649567,0.08722847700119019,0.5159488320350647,0.1732589155435562,0.18102242052555084,0.3553842008113861,0.0524519681930542,0.053117211908102036
979,1.8660472106933594,0.4980765551348369,0.6027971413389056,0.3078927260828585,0.7313388967514038,0.3463900015868467,2.8265086436271667,0.636098964680996,0.9276499865449475,0.38264579146441685,1.0441627526283264,0.41422841998423954,0.11892247200012207,0.07614637166261673,0.08313648402690887,0.5223871469497681,0.1717652529478073,0.17951735854148865,0.3598197400569916,0.05185547471046448,0.05260724201798439
1000,1.8287885642051698,0.5006677481150319,0.5889570416515317,0.3085136452037263,0.7105910277366638,0.3453733600125613,2.8370267963409423,0.6432839130591458,0.8755762561546772,0.3735974259756896,0.9967821335792542,0.40700335235491236,0.11952079832553864,0.07692325115203857,0.08376632630825043,0.5268893837928772,0.16822601854801178,0.17591921985149384,0.3580072224140167,0.05245527625083923,0.05325274169445038
1040,1.8110305905342101,0.4844196919468126,0.6045151839245279,0.3100051350967839,0.730365948677063,0.3471709637489598,2.8281995916366576,0.6306456907250981,0.9051612961815384,0.3774248318772966,1.0208675789833068,0.40933781991977575,0.11620806157588959,0.07476960122585297,0.08131282776594162,0.5140121579170227,0.17430579662322998,0.18237346410751343,0.3513541519641876,0.0532359778881073,0.05406599119305611
1104,1.7785077643394471,0.48647518981524324,0.5797760992360372,0.303267743293863,0.7057294082641602,0.3404060506059594,2.811340754032135,0.6333007976139355,0.9003903434561379,0.375485979655356,1.0256289744377136,0.41005530864504536,0.11090986430644989,0.07002822309732437,0.07668789476156235,0.5190473794937134,0.17124807834625244,0.17907215654850006,0.35650160908699036,0.053281236439943314,0.05413917824625969
1172,1.7531802487373351,0.48092292241299617,0.5723375326744274,0.30405689476673264,0.6925693345069885,0.3398147306548506,2.832514078617096,0.635526476699544,0.8905953595002637,0.3737447057157872,1.0135405302047729,0.40874496195265153,0.10776092857122421,0.06784626096487045,0.07431423664093018,0.5178006291389465,0.16962306201457977,0.1772952675819397,0.355621874332428,0.052427660673856735,0.05326804146170616
1245,1.711079249382019,0.4765456535402842,0.5585668089589949,0.2956143979508401,0.6791073083877563,0.33212829836471364,2.784537317752838,0.6322449398759206,0.9377582121494925,0.38305978224717835,1.0623825192451477,0.417680656557403,0.10425315797328949,0.0641026496887207,0.07049404829740524,0.5180695652961731,0.16891585290431976,0.17670315504074097,0.354643315076828,0.05192982777953148,0.05284884572029114
1322,1.7571047925949097,0.46644578033218,0.6180797729269109,0.30955671060270407,0.7425803709030151,0.3461859560687925,2.850940101146698,0.6212642551433326,0.9849047221430348,0.3879543466419453,1.110442328453064,0.42032993527336254,0.10253196209669113,0.06241532787680626,0.0689561516046524,0.4920538067817688,0.17944113910198212,0.18742665648460388,0.3534308969974518,0.0504658967256546,0.05123444274067879
1403,1.7122107636928559,0.4611907536188625,0.6106073094015164,0.3056676150786943,0.7350730323791503,0.34346740402574194,2.818519263267517,0.6181549279260424,0.9514707528448295,0.38069663125666636,1.071344289779663,0.41302280971016814,0.09765785932540894,0.0588844008743763,0.0648459866642952,0.49350476264953613,0.1769561618566513,0.1847577691078186,0.35410213470458984,0.04795757681131363,0.04872104898095131
1490,1.653012592792511,0.4605201644005225,0.572325531823546,0.2987003148160899,0.6896338057518006,0.3345034891162896,2.8127487564086913,0.6234740589269853,0.9670525959305669,0.38320707018770617,1.0865267753601073,0.41541763585544095,0.0953073650598526,0.05668281763792038,0.062843918800354,0.5006625056266785,0.17299917340278625,0.18057039380073547,0.35219764709472656,0.04979442432522774,0.050887640565633774
1500,1.6539378547668457,0.4618334659077496,0.554047056233968,0.2952031269146934,0.6669176983833313,0.3306804599147057,2.8122972583770753,0.6305492148760665,0.9564535526654694,0.38649879955338107,1.077534568309784,0.4200613313049761,0.0931294709444046,0.05439481884241104,0.06049763038754463,0.5028622150421143,0.1705942451953888,0.17816849052906036,0.3520101308822632,0.051735278218984604,0.05291461572051048
1582,1.617398054599762,0.45329788915640984,0.5583416832211282,0.2940974058511982,0.67960613489151,0.330495475810231,2.7909132075309753,0.6206438284113345,0.9674717541852713,0.3855922812056422,1.0940221285820007,0.42015853394649094,0.09156666696071625,0.052163366228342056,0.058363210409879684,0.4958295226097107,0.1724839210510254,0.18002520501613617,0.35717517137527466,0.04900325834751129,0.05013180896639824
1679,1.5565469765663147,0.4610463279323408,0.5189776733717657,0.2893120323188994,0.6296749448776245,0.3245510052044264,2.768470516204834,0.6321518303340268,0.9621301447993958,0.3901016291513706,1.0839782857894897,0.42428358385478887,0.0909421369433403,0.051792677491903305,0.057676762342453,0.5130100846290588,0.17306283116340637,0.1804904192686081,0.36089152097702026,0.05051620304584503,0.0518110916018486
1783,1.5259486758708953,0.434808379763999,0.5296882374894066,0.2862173736458708,0.6479729104042053,0.3233900949143896,2.727223472595215,0.6058283106947269,0.959876334316802,0.38119145782927555,1.0903760313987731,0.41680125538963253,0.08381376415491104,0.046304017305374146,0.05214551463723183,0.4875366985797882,0.17665162682533264,0.1840595304965973,0.3586116135120392,0.049246951937675476,0.05078069865703583
1893,1.529911242723465,0.43766882165356535,0.5339858889070608,0.28595299371214644,0.6532728576660156,0.32261852761278187,2.744396498203278,0.6107452580886953,0.9620012582360128,0.38289946957175386,1.0828945541381836,0.4164503821783591,0.08031196892261505,0.04259927570819855,0.04824042692780495,0.4933013617992401,0.16867373883724213,0.17582055926322937,0.35341566801071167,0.04727867990732193,0.04867345467209816
2000,1.5302115345001222,0.42628782738176574,0.5422440629828921,0.28557772926966574,0.6666435766220092,0.32500003418169926,2.790346109867096,0.6071478753654542,1.0132741352597086,0.3899842247702054,1.135179612636566,0.4233779092117447,0.07876934111118317,0.04109654948115349,0.046682972460985184,0.4791698753833771,0.17886164784431458,0.1862158328294754,0.35311681032180786,0.04550967738032341,0.04690572991967201
2010,1.5099725580215455,0.4254547144794411,0.5512209347442869,0.2873149266403081,0.6709436655044556,0.32554011094049967,2.8073867774009704,0.6136791355558737,0.9899382083754563,0.3853034809834567,1.1147703623771668,0.41990905869038797,0.08140864223241806,0.04316138103604317,0.04870118573307991,0.48856863379478455,0.17338921129703522,0.180703267455101,0.3568211793899536,0.04456475377082825,0.045915987342596054
2134,1.43450092792511,0.4283631682293808,0.5184244060649861,0.28514174967415323,0.629783742427826,0.32178864873924745,2.743018615245819,0.6138119438523709,0.995464214771827,0.3906088584288657,1.120132291316986,0.42430045786427206,0.07787521183490753,0.041656509041786194,0.046860866248607635,0.49669474363327026,0.1730022430419922,0.17990824580192566,0.3588399291038513,0.04519778490066528,0.04678450897336006
2266,1.4832558917999268,0.42556152419928883,0.5486315273765916,0.28814537093692366,0.6644468307495117,0.32484260920457025,2.732834644317627,0.6004032030314982,1.0123699157825,0.38748814977485424,1.1391411089897157,0.42121702442555986,0.07543901354074478,0.03858634829521179,0.04372581094503403,0.4774223268032074,0.1824563890695572,0.18970155715942383,0.3516833186149597,0.044831082224845886,0.04635787755250931
2406,1.480623949766159,0.4177905702554858,0.5485362796753763,0.28810942628438935,0.661849069595337,0.3228273120227893,2.7873816418647768,0.602072063509485,1.0692334940269703,0.4003275943776439,1.1912688040733337,0.43332317438277745,0.07351678609848022,0.036864154040813446,0.04219900816679001,0.4765530228614807,0.1870623677968979,0.19416607916355133,0.3485536575317383,0.04211647808551788,0.04355739429593086
2500,1.5372012960910797,0.4155156069738062,0.5869603045347547,0.29443976407790434,0.7007163643836976,0.3283639296257133,2.7869759964942933,0.5943292536255363,1.0604497259484094,0.39570296308591735,1.1813851308822632,0.42909550385550044,0.07308345288038254,0.03770749643445015,0.04298733174800873,0.46707743406295776,0.19142208993434906,0.19861963391304016,0.3505277931690216,0.042017631232738495,0.043329671025276184
2554,1.4936792600154876,0.40972241904684625,0.5742416590063146,0.29025324182302525,0.700524983406067,0.33060923970508116,2.7682515454292296,0.5901558713075074,1.0595998994182674,0.39467270687478995,1.1867590260505676,0.4290583510474114,0.07074244320392609,0.03531072661280632,0.04044163599610329,0.46657878160476685,0.19162215292453766,0.19914555549621582,0.351104199886322,0.041518259793519974,0.04286002367734909
2712,1.4383770656585693,0.4032920556993661,0.5568136392367917,0.28642348571640386,0.6770891070365905,0.324174287375115,2.7478617131710052,0.594124357091649,1.0830858077754357,0.40215849265730796,1.206949565410614,0.4358471200656582,0.07047798484563828,0.03566635027527809,0.040885403752326965,0.46501174569129944,0.19512057304382324,0.2024203985929489,0.34982553124427795,0.04245547950267792,0.044097092002630234
2880,1.4014369904994965,0.3951005014828582,0.560847787125583,0.2888702298241571,0.6814754748344422,0.32812151580764315,2.739588975906372,0.5883550811039229,1.0757924346023753,0.39883869579922887,1.2079043531417846,0.4352230545552439,0.06896068900823593,0.03513936325907707,0.04012688249349594,0.4638998806476593,0.19527070224285126,0.20244762301445007,0.34573933482170105,0.04194464534521103,0.04340141639113426
3000,1.4259077465534211,0.39372902015329053,0.5764305837290613,0.2910308604285343,0.7039810132980346,0.33189312866393617,2.7251899349689483,0.5785870827114996,1.103899360530887,0.3997264106694105,1.2342176961898803,0.4351204547492024,0.0683382898569107,0.03399324417114258,0.0389682836830616,0.45441561937332153,0.21186217665672302,0.2191709727048874,0.3442698121070862,0.041096385568380356,0.04255550354719162
3057,1.3473841345310211,0.39645377035465296,0.5603396051790052,0.29154767571425355,0.6692446064949036,0.32604656203707655,2.6995895409584048,0.5919960685085561,1.10200126242984,0.4060186573960102,1.228610134124756,0.4405831277842207,0.06602245569229126,0.03470943495631218,0.03944692015647888,0.4645864963531494,0.20519816875457764,0.21219344437122345,0.3441062271595001,0.04501667991280556,0.04690789058804512
